Date,Time,Temp
29-Jun-17,12:40:00,28.147
29-Jun-17,12:45:00,28.171
29-Jun-17,12:50:00,28.171
29-Jun-17,12:55:00,28.196
29-Jun-17,13:00:00,28.245
29-Jun-17,13:05:00,28.245
29-Jun-17,13:10:00,28.245
29-Jun-17,13:15:00,28.295
29-Jun-17,13:20:00,28.27
29-Jun-17,13:25:00,28.32
29-Jun-17,13:30:00,28.27
29-Jun-17,13:35:00,28.345
29-Jun-17,13:40:00,28.32
29-Jun-17,13:45:00,28.394
29-Jun-17,13:50:00,28.394
29-Jun-17,13:55:00,28.369
29-Jun-17,14:00:00,28.27
29-Jun-17,14:05:00,28.419
29-Jun-17,14:10:00,28.468
29-Jun-17,14:15:00,28.444
29-Jun-17,14:20:00,28.468
29-Jun-17,14:25:00,28.493
29-Jun-17,14:30:00,28.518
29-Jun-17,14:35:00,28.468
29-Jun-17,14:40:00,28.394
29-Jun-17,14:45:00,28.394
29-Jun-17,14:50:00,28.27
29-Jun-17,14:55:00,28.419
29-Jun-17,15:00:00,28.468
29-Jun-17,15:05:00,28.444
29-Jun-17,15:10:00,28.468
29-Jun-17,15:15:00,28.345
29-Jun-17,15:20:00,28.444
29-Jun-17,15:25:00,28.493
29-Jun-17,15:30:00,28.518
29-Jun-17,15:35:00,28.543
29-Jun-17,15:40:00,28.493
29-Jun-17,15:45:00,28.419
29-Jun-17,15:50:00,28.419
29-Jun-17,15:55:00,28.369
29-Jun-17,16:00:00,28.468
29-Jun-17,16:05:00,28.468
29-Jun-17,16:10:00,28.493
29-Jun-17,16:15:00,28.518
29-Jun-17,16:20:00,28.543
29-Jun-17,16:25:00,28.518
29-Jun-17,16:30:00,28.394
29-Jun-17,16:35:00,28.468
29-Jun-17,16:40:00,28.493
29-Jun-17,16:45:00,28.642
29-Jun-17,16:50:00,28.493
29-Jun-17,16:55:00,28.468
29-Jun-17,17:00:00,28.444
29-Jun-17,17:05:00,28.444
29-Jun-17,17:10:00,28.444
29-Jun-17,17:15:00,28.419
29-Jun-17,17:20:00,28.419
29-Jun-17,17:25:00,28.394
29-Jun-17,17:30:00,28.345
29-Jun-17,17:35:00,28.369
29-Jun-17,17:40:00,28.369
29-Jun-17,17:45:00,28.32
29-Jun-17,17:50:00,28.295
29-Jun-17,17:55:00,28.27
29-Jun-17,18:00:00,28.27
29-Jun-17,18:05:00,28.245
29-Jun-17,18:10:00,28.221
29-Jun-17,18:15:00,28.221
29-Jun-17,18:20:00,28.221
29-Jun-17,18:25:00,28.221
29-Jun-17,18:30:00,28.221
29-Jun-17,18:35:00,28.221
29-Jun-17,18:40:00,28.221
29-Jun-17,18:45:00,28.221
29-Jun-17,18:50:00,28.221
29-Jun-17,18:55:00,28.221
29-Jun-17,19:00:00,28.221
29-Jun-17,19:05:00,28.245
29-Jun-17,19:10:00,28.245
29-Jun-17,19:15:00,28.245
29-Jun-17,19:20:00,28.245
29-Jun-17,19:25:00,28.245
29-Jun-17,19:30:00,28.245
29-Jun-17,19:35:00,28.245
29-Jun-17,19:40:00,28.245
29-Jun-17,19:45:00,28.245
29-Jun-17,19:50:00,28.245
29-Jun-17,19:55:00,28.245
29-Jun-17,20:00:00,28.245
29-Jun-17,20:05:00,28.245
29-Jun-17,20:10:00,28.245
29-Jun-17,20:15:00,28.27
29-Jun-17,20:20:00,28.27
29-Jun-17,20:25:00,28.27
29-Jun-17,20:30:00,28.27
29-Jun-17,20:35:00,28.27
29-Jun-17,20:40:00,28.295
29-Jun-17,20:45:00,28.295
29-Jun-17,20:50:00,28.295
29-Jun-17,20:55:00,28.295
29-Jun-17,21:00:00,28.295
29-Jun-17,21:05:00,28.295
29-Jun-17,21:10:00,28.295
29-Jun-17,21:15:00,28.295
29-Jun-17,21:20:00,28.295
29-Jun-17,21:25:00,28.295
29-Jun-17,21:30:00,28.295
29-Jun-17,21:35:00,28.295
29-Jun-17,21:40:00,28.295
29-Jun-17,21:45:00,28.295
29-Jun-17,21:50:00,28.295
29-Jun-17,21:55:00,28.295
29-Jun-17,22:00:00,28.295
29-Jun-17,22:05:00,28.32
29-Jun-17,22:10:00,28.32
29-Jun-17,22:15:00,28.32
29-Jun-17,22:20:00,28.295
29-Jun-17,22:25:00,28.295
29-Jun-17,22:30:00,28.295
29-Jun-17,22:35:00,28.295
29-Jun-17,22:40:00,28.295
29-Jun-17,22:45:00,28.295
29-Jun-17,22:50:00,28.295
29-Jun-17,22:55:00,28.295
29-Jun-17,23:00:00,28.295
29-Jun-17,23:05:00,28.295
29-Jun-17,23:10:00,28.295
29-Jun-17,23:15:00,28.295
29-Jun-17,23:20:00,28.295
29-Jun-17,23:25:00,28.295
29-Jun-17,23:30:00,28.295
29-Jun-17,23:35:00,28.295
29-Jun-17,23:40:00,28.295
29-Jun-17,23:45:00,28.295
29-Jun-17,23:50:00,28.295
29-Jun-17,23:55:00,28.295
30-Jun-17,0:00:00,28.27
30-Jun-17,0:05:00,28.27
30-Jun-17,0:10:00,28.27
30-Jun-17,0:15:00,28.27
30-Jun-17,0:20:00,28.27
30-Jun-17,0:25:00,28.27
30-Jun-17,0:30:00,28.27
30-Jun-17,0:35:00,28.27
30-Jun-17,0:40:00,28.27
30-Jun-17,0:45:00,28.27
30-Jun-17,0:50:00,28.27
30-Jun-17,0:55:00,28.27
30-Jun-17,1:00:00,28.27
30-Jun-17,1:05:00,28.27
30-Jun-17,1:10:00,28.27
30-Jun-17,1:15:00,28.27
30-Jun-17,1:20:00,28.27
30-Jun-17,1:25:00,28.27
30-Jun-17,1:30:00,28.245
30-Jun-17,1:35:00,28.245
30-Jun-17,1:40:00,28.245
30-Jun-17,1:45:00,28.245
30-Jun-17,1:50:00,28.245
30-Jun-17,1:55:00,28.245
30-Jun-17,2:00:00,28.245
30-Jun-17,2:05:00,28.245
30-Jun-17,2:10:00,28.245
30-Jun-17,2:15:00,28.221
30-Jun-17,2:20:00,28.221
30-Jun-17,2:25:00,28.221
30-Jun-17,2:30:00,28.221
30-Jun-17,2:35:00,28.221
30-Jun-17,2:40:00,28.221
30-Jun-17,2:45:00,28.221
30-Jun-17,2:50:00,28.221
30-Jun-17,2:55:00,28.221
30-Jun-17,3:00:00,28.221
30-Jun-17,3:05:00,28.196
30-Jun-17,3:10:00,28.196
30-Jun-17,3:15:00,28.196
30-Jun-17,3:20:00,28.196
30-Jun-17,3:25:00,28.196
30-Jun-17,3:30:00,28.171
30-Jun-17,3:35:00,28.171
30-Jun-17,3:40:00,28.171
30-Jun-17,3:45:00,28.171
30-Jun-17,3:50:00,28.171
30-Jun-17,3:55:00,28.171
30-Jun-17,4:00:00,28.171
30-Jun-17,4:05:00,28.171
30-Jun-17,4:10:00,28.171
30-Jun-17,4:15:00,28.171
30-Jun-17,4:20:00,28.147
30-Jun-17,4:25:00,28.147
30-Jun-17,4:30:00,28.147
30-Jun-17,4:35:00,28.147
30-Jun-17,4:40:00,28.147
30-Jun-17,4:45:00,28.122
30-Jun-17,4:50:00,28.122
30-Jun-17,4:55:00,28.122
30-Jun-17,5:00:00,28.122
30-Jun-17,5:05:00,28.097
30-Jun-17,5:10:00,28.097
30-Jun-17,5:15:00,28.097
30-Jun-17,5:20:00,28.097
30-Jun-17,5:25:00,28.097
30-Jun-17,5:30:00,28.072
30-Jun-17,5:35:00,28.072
30-Jun-17,5:40:00,28.072
30-Jun-17,5:45:00,28.072
30-Jun-17,5:50:00,28.072
30-Jun-17,5:55:00,28.072
30-Jun-17,6:00:00,28.072
30-Jun-17,6:05:00,28.072
30-Jun-17,6:10:00,28.048
30-Jun-17,6:15:00,28.048
30-Jun-17,6:20:00,28.048
30-Jun-17,6:25:00,28.048
30-Jun-17,6:30:00,28.048
30-Jun-17,6:35:00,28.048
30-Jun-17,6:40:00,28.023
30-Jun-17,6:45:00,28.023
30-Jun-17,6:50:00,28.023
30-Jun-17,6:55:00,28.023
30-Jun-17,7:00:00,28.023
30-Jun-17,7:05:00,28.023
30-Jun-17,7:10:00,28.023
30-Jun-17,7:15:00,28.023
30-Jun-17,7:20:00,28.023
30-Jun-17,7:25:00,28.023
30-Jun-17,7:30:00,28.023
30-Jun-17,7:35:00,28.023
30-Jun-17,7:40:00,28.023
30-Jun-17,7:45:00,28.023
30-Jun-17,7:50:00,28.023
30-Jun-17,7:55:00,27.998
30-Jun-17,8:00:00,27.998
30-Jun-17,8:05:00,27.998
30-Jun-17,8:10:00,27.998
30-Jun-17,8:15:00,27.998
30-Jun-17,8:20:00,27.998
30-Jun-17,8:25:00,27.998
30-Jun-17,8:30:00,27.998
30-Jun-17,8:35:00,27.998
30-Jun-17,8:40:00,27.998
30-Jun-17,8:45:00,27.998
30-Jun-17,8:50:00,27.998
30-Jun-17,8:55:00,27.974
30-Jun-17,9:00:00,27.998
30-Jun-17,9:05:00,27.974
30-Jun-17,9:10:00,27.974
30-Jun-17,9:15:00,27.974
30-Jun-17,9:20:00,27.974
30-Jun-17,9:25:00,27.974
30-Jun-17,9:30:00,27.949
30-Jun-17,9:35:00,27.949
30-Jun-17,9:40:00,27.949
30-Jun-17,9:45:00,27.949
30-Jun-17,9:50:00,27.974
30-Jun-17,9:55:00,27.974
30-Jun-17,10:00:00,27.974
30-Jun-17,10:05:00,27.974
30-Jun-17,10:10:00,27.974
30-Jun-17,10:15:00,27.974
30-Jun-17,10:20:00,27.974
30-Jun-17,10:25:00,27.974
30-Jun-17,10:30:00,27.974
30-Jun-17,10:35:00,27.974
30-Jun-17,10:40:00,27.974
30-Jun-17,10:45:00,27.974
30-Jun-17,10:50:00,27.998
30-Jun-17,10:55:00,27.998
30-Jun-17,11:00:00,28.023
30-Jun-17,11:05:00,28.023
30-Jun-17,11:10:00,28.023
30-Jun-17,11:15:00,28.023
30-Jun-17,11:20:00,28.048
30-Jun-17,11:25:00,28.048
30-Jun-17,11:30:00,28.072
30-Jun-17,11:35:00,28.072
30-Jun-17,11:40:00,28.072
30-Jun-17,11:45:00,28.072
30-Jun-17,11:50:00,28.097
30-Jun-17,11:55:00,28.122
30-Jun-17,12:00:00,28.122
30-Jun-17,12:05:00,28.147
30-Jun-17,12:10:00,28.147
30-Jun-17,12:15:00,28.147
30-Jun-17,12:20:00,28.147
30-Jun-17,12:25:00,28.147
30-Jun-17,12:30:00,28.221
30-Jun-17,12:35:00,28.221
30-Jun-17,12:40:00,28.27
30-Jun-17,12:45:00,28.27
30-Jun-17,12:50:00,28.295
30-Jun-17,12:55:00,28.295
30-Jun-17,13:00:00,28.221
30-Jun-17,13:05:00,28.221
30-Jun-17,13:10:00,28.295
30-Jun-17,13:15:00,28.147
30-Jun-17,13:20:00,28.122
30-Jun-17,13:25:00,28.097
30-Jun-17,13:30:00,28.122
30-Jun-17,13:35:00,28.122
30-Jun-17,13:40:00,28.196
30-Jun-17,13:45:00,28.245
30-Jun-17,13:50:00,28.27
30-Jun-17,13:55:00,28.444
30-Jun-17,14:00:00,28.394
30-Jun-17,14:05:00,28.369
30-Jun-17,14:10:00,28.394
30-Jun-17,14:15:00,28.444
30-Jun-17,14:20:00,28.345
30-Jun-17,14:25:00,28.369
30-Jun-17,14:30:00,28.32
30-Jun-17,14:35:00,28.32
30-Jun-17,14:40:00,28.295
30-Jun-17,14:45:00,28.369
30-Jun-17,14:50:00,28.32
30-Jun-17,14:55:00,28.369
30-Jun-17,15:00:00,28.295
30-Jun-17,15:05:00,28.394
30-Jun-17,15:10:00,28.394
30-Jun-17,15:15:00,28.444
30-Jun-17,15:20:00,28.345
30-Jun-17,15:25:00,28.419
30-Jun-17,15:30:00,28.394
30-Jun-17,15:35:00,28.419
30-Jun-17,15:40:00,28.444
30-Jun-17,15:45:00,28.468
30-Jun-17,15:50:00,28.493
30-Jun-17,15:55:00,28.568
30-Jun-17,16:00:00,28.568
30-Jun-17,16:05:00,28.493
30-Jun-17,16:10:00,28.518
30-Jun-17,16:15:00,28.568
30-Jun-17,16:20:00,28.568
30-Jun-17,16:25:00,28.568
30-Jun-17,16:30:00,28.518
30-Jun-17,16:35:00,28.543
30-Jun-17,16:40:00,28.543
30-Jun-17,16:45:00,28.493
30-Jun-17,16:50:00,28.518
30-Jun-17,16:55:00,28.518
30-Jun-17,17:00:00,28.518
30-Jun-17,17:05:00,28.518
30-Jun-17,17:10:00,28.518
30-Jun-17,17:15:00,28.518
30-Jun-17,17:20:00,28.518
30-Jun-17,17:25:00,28.468
30-Jun-17,17:30:00,28.444
30-Jun-17,17:35:00,28.468
30-Jun-17,17:40:00,28.444
30-Jun-17,17:45:00,28.394
30-Jun-17,17:50:00,28.419
30-Jun-17,17:55:00,28.394
30-Jun-17,18:00:00,28.394
30-Jun-17,18:05:00,28.369
30-Jun-17,18:10:00,28.369
30-Jun-17,18:15:00,28.369
30-Jun-17,18:20:00,28.369
30-Jun-17,18:25:00,28.345
30-Jun-17,18:30:00,28.345
30-Jun-17,18:35:00,28.369
30-Jun-17,18:40:00,28.369
30-Jun-17,18:45:00,28.369
30-Jun-17,18:50:00,28.394
30-Jun-17,18:55:00,28.394
30-Jun-17,19:00:00,28.419
30-Jun-17,19:05:00,28.419
30-Jun-17,19:10:00,28.419
30-Jun-17,19:15:00,28.419
30-Jun-17,19:20:00,28.419
30-Jun-17,19:25:00,28.444
30-Jun-17,19:30:00,28.444
30-Jun-17,19:35:00,28.444
30-Jun-17,19:40:00,28.444
30-Jun-17,19:45:00,28.444
30-Jun-17,19:50:00,28.444
30-Jun-17,19:55:00,28.444
30-Jun-17,20:00:00,28.444
30-Jun-17,20:05:00,28.444
30-Jun-17,20:10:00,28.468
30-Jun-17,20:15:00,28.468
30-Jun-17,20:20:00,28.468
30-Jun-17,20:25:00,28.468
30-Jun-17,20:30:00,28.493
30-Jun-17,20:35:00,28.493
30-Jun-17,20:40:00,28.493
30-Jun-17,20:45:00,28.493
30-Jun-17,20:50:00,28.518
30-Jun-17,20:55:00,28.518
30-Jun-17,21:00:00,28.518
30-Jun-17,21:05:00,28.518
30-Jun-17,21:10:00,28.518
30-Jun-17,21:15:00,28.518
30-Jun-17,21:20:00,28.518
30-Jun-17,21:25:00,28.518
30-Jun-17,21:30:00,28.518
30-Jun-17,21:35:00,28.518
30-Jun-17,21:40:00,28.518
30-Jun-17,21:45:00,28.518
30-Jun-17,21:50:00,28.518
30-Jun-17,21:55:00,28.518
30-Jun-17,22:00:00,28.518
30-Jun-17,22:05:00,28.518
30-Jun-17,22:10:00,28.518
30-Jun-17,22:15:00,28.518
30-Jun-17,22:20:00,28.518
30-Jun-17,22:25:00,28.518
30-Jun-17,22:30:00,28.518
30-Jun-17,22:35:00,28.518
30-Jun-17,22:40:00,28.518
30-Jun-17,22:45:00,28.518
30-Jun-17,22:50:00,28.518
30-Jun-17,22:55:00,28.518
30-Jun-17,23:00:00,28.493
30-Jun-17,23:05:00,28.493
30-Jun-17,23:10:00,28.493
30-Jun-17,23:15:00,28.493
30-Jun-17,23:20:00,28.493
30-Jun-17,23:25:00,28.493
30-Jun-17,23:30:00,28.468
30-Jun-17,23:35:00,28.468
30-Jun-17,23:40:00,28.468
30-Jun-17,23:45:00,28.468
30-Jun-17,23:50:00,28.468
30-Jun-17,23:55:00,28.444
01-Jul-17,0:00:00,28.444
01-Jul-17,0:05:00,28.444
01-Jul-17,0:10:00,28.444
01-Jul-17,0:15:00,28.444
01-Jul-17,0:20:00,28.444
01-Jul-17,0:25:00,28.419
01-Jul-17,0:30:00,28.419
01-Jul-17,0:35:00,28.419
01-Jul-17,0:40:00,28.419
01-Jul-17,0:45:00,28.419
01-Jul-17,0:50:00,28.419
01-Jul-17,0:55:00,28.419
01-Jul-17,1:00:00,28.419
01-Jul-17,1:05:00,28.394
01-Jul-17,1:10:00,28.394
01-Jul-17,1:15:00,28.394
01-Jul-17,1:20:00,28.394
01-Jul-17,1:25:00,28.394
01-Jul-17,1:30:00,28.394
01-Jul-17,1:35:00,28.394
01-Jul-17,1:40:00,28.394
01-Jul-17,1:45:00,28.369
01-Jul-17,1:50:00,28.369
01-Jul-17,1:55:00,28.369
01-Jul-17,2:00:00,28.369
01-Jul-17,2:05:00,28.369
01-Jul-17,2:10:00,28.369
01-Jul-17,2:15:00,28.369
01-Jul-17,2:20:00,28.369
01-Jul-17,2:25:00,28.369
01-Jul-17,2:30:00,28.345
01-Jul-17,2:35:00,28.345
01-Jul-17,2:40:00,28.345
01-Jul-17,2:45:00,28.345
01-Jul-17,2:50:00,28.345
01-Jul-17,2:55:00,28.345
01-Jul-17,3:00:00,28.345
01-Jul-17,3:05:00,28.345
01-Jul-17,3:10:00,28.345
01-Jul-17,3:15:00,28.32
01-Jul-17,3:20:00,28.32
01-Jul-17,3:25:00,28.32
01-Jul-17,3:30:00,28.32
01-Jul-17,3:35:00,28.32
01-Jul-17,3:40:00,28.32
01-Jul-17,3:45:00,28.32
01-Jul-17,3:50:00,28.295
01-Jul-17,3:55:00,28.295
01-Jul-17,4:00:00,28.295
01-Jul-17,4:05:00,28.295
01-Jul-17,4:10:00,28.295
01-Jul-17,4:15:00,28.295
01-Jul-17,4:20:00,28.295
01-Jul-17,4:25:00,28.295
01-Jul-17,4:30:00,28.27
01-Jul-17,4:35:00,28.27
01-Jul-17,4:40:00,28.27
01-Jul-17,4:45:00,28.27
01-Jul-17,4:50:00,28.27
01-Jul-17,4:55:00,28.27
01-Jul-17,5:00:00,28.27
01-Jul-17,5:05:00,28.27
01-Jul-17,5:10:00,28.27
01-Jul-17,5:15:00,28.245
01-Jul-17,5:20:00,28.245
01-Jul-17,5:25:00,28.245
01-Jul-17,5:30:00,28.245
01-Jul-17,5:35:00,28.245
01-Jul-17,5:40:00,28.245
01-Jul-17,5:45:00,28.245
01-Jul-17,5:50:00,28.245
01-Jul-17,5:55:00,28.221
01-Jul-17,6:00:00,28.221
01-Jul-17,6:05:00,28.221
01-Jul-17,6:10:00,28.221
01-Jul-17,6:15:00,28.221
01-Jul-17,6:20:00,28.221
01-Jul-17,6:25:00,28.221
01-Jul-17,6:30:00,28.221
01-Jul-17,6:35:00,28.221
01-Jul-17,6:40:00,28.221
01-Jul-17,6:45:00,28.221
01-Jul-17,6:50:00,28.221
01-Jul-17,6:55:00,28.221
01-Jul-17,7:00:00,28.221
01-Jul-17,7:05:00,28.221
01-Jul-17,7:10:00,28.221
01-Jul-17,7:15:00,28.221
01-Jul-17,7:20:00,28.221
01-Jul-17,7:25:00,28.221
01-Jul-17,7:30:00,28.221
01-Jul-17,7:35:00,28.221
01-Jul-17,7:40:00,28.221
01-Jul-17,7:45:00,28.221
01-Jul-17,7:50:00,28.221
01-Jul-17,7:55:00,28.221
01-Jul-17,8:00:00,28.245
01-Jul-17,8:05:00,28.245
01-Jul-17,8:10:00,28.245
01-Jul-17,8:15:00,28.245
01-Jul-17,8:20:00,28.245
01-Jul-17,8:25:00,28.221
01-Jul-17,8:30:00,28.221
01-Jul-17,8:35:00,28.221
01-Jul-17,8:40:00,28.221
01-Jul-17,8:45:00,28.196
01-Jul-17,8:50:00,28.196
01-Jul-17,8:55:00,28.196
01-Jul-17,9:00:00,28.196
01-Jul-17,9:05:00,28.196
01-Jul-17,9:10:00,28.196
01-Jul-17,9:15:00,28.196
01-Jul-17,9:20:00,28.196
01-Jul-17,9:25:00,28.196
01-Jul-17,9:30:00,28.196
01-Jul-17,9:35:00,28.196
01-Jul-17,9:40:00,28.196
01-Jul-17,9:45:00,28.196
01-Jul-17,9:50:00,28.221
01-Jul-17,9:55:00,28.221
01-Jul-17,10:00:00,28.221
01-Jul-17,10:05:00,28.221
01-Jul-17,10:10:00,28.221
01-Jul-17,10:15:00,28.221
01-Jul-17,10:20:00,28.221
01-Jul-17,10:25:00,28.221
01-Jul-17,10:30:00,28.221
01-Jul-17,10:35:00,28.245
01-Jul-17,10:40:00,28.245
01-Jul-17,10:45:00,28.245
01-Jul-17,10:50:00,28.245
01-Jul-17,10:55:00,28.27
01-Jul-17,11:00:00,28.27
01-Jul-17,11:05:00,28.27
01-Jul-17,11:10:00,28.295
01-Jul-17,11:15:00,28.32
01-Jul-17,11:20:00,28.32
01-Jul-17,11:25:00,28.345
01-Jul-17,11:30:00,28.345
01-Jul-17,11:35:00,28.369
01-Jul-17,11:40:00,28.394
01-Jul-17,11:45:00,28.394
01-Jul-17,11:50:00,28.394
01-Jul-17,11:55:00,28.419
01-Jul-17,12:00:00,28.444
01-Jul-17,12:05:00,28.468
01-Jul-17,12:10:00,28.468
01-Jul-17,12:15:00,28.493
01-Jul-17,12:20:00,28.493
01-Jul-17,12:25:00,28.518
01-Jul-17,12:30:00,28.518
01-Jul-17,12:35:00,28.543
01-Jul-17,12:40:00,28.568
01-Jul-17,12:45:00,28.593
01-Jul-17,12:50:00,28.617
01-Jul-17,12:55:00,28.642
01-Jul-17,13:00:00,28.642
01-Jul-17,13:05:00,28.667
01-Jul-17,13:10:00,28.692
01-Jul-17,13:15:00,28.717
01-Jul-17,13:20:00,28.717
01-Jul-17,13:25:00,28.717
01-Jul-17,13:30:00,28.742
01-Jul-17,13:35:00,28.742
01-Jul-17,13:40:00,28.742
01-Jul-17,13:45:00,28.766
01-Jul-17,13:50:00,28.766
01-Jul-17,13:55:00,28.717
01-Jul-17,14:00:00,28.766
01-Jul-17,14:05:00,28.791
01-Jul-17,14:10:00,28.816
01-Jul-17,14:15:00,28.841
01-Jul-17,14:20:00,28.866
01-Jul-17,14:25:00,28.866
01-Jul-17,14:30:00,28.891
01-Jul-17,14:35:00,28.916
01-Jul-17,14:40:00,28.916
01-Jul-17,14:45:00,28.941
01-Jul-17,14:50:00,28.941
01-Jul-17,14:55:00,28.941
01-Jul-17,15:00:00,28.965
01-Jul-17,15:05:00,28.965
01-Jul-17,15:10:00,28.965
01-Jul-17,15:15:00,28.965
01-Jul-17,15:20:00,28.965
01-Jul-17,15:25:00,28.965
01-Jul-17,15:30:00,28.99
01-Jul-17,15:35:00,28.99
01-Jul-17,15:40:00,28.99
01-Jul-17,15:45:00,29.015
01-Jul-17,15:50:00,29.015
01-Jul-17,15:55:00,29.015
01-Jul-17,16:00:00,29.04
01-Jul-17,16:05:00,29.04
01-Jul-17,16:10:00,29.04
01-Jul-17,16:15:00,29.04
01-Jul-17,16:20:00,29.04
01-Jul-17,16:25:00,29.04
01-Jul-17,16:30:00,29.04
01-Jul-17,16:35:00,29.015
01-Jul-17,16:40:00,29.015
01-Jul-17,16:45:00,29.015
01-Jul-17,16:50:00,29.015
01-Jul-17,16:55:00,29.015
01-Jul-17,17:00:00,29.015
01-Jul-17,17:05:00,29.015
01-Jul-17,17:10:00,29.015
01-Jul-17,17:15:00,29.015
01-Jul-17,17:20:00,29.015
01-Jul-17,17:25:00,29.015
01-Jul-17,17:30:00,28.965
01-Jul-17,17:35:00,29.015
01-Jul-17,17:40:00,28.99
01-Jul-17,17:45:00,28.965
01-Jul-17,17:50:00,28.965
01-Jul-17,17:55:00,28.941
01-Jul-17,18:00:00,28.916
01-Jul-17,18:05:00,28.891
01-Jul-17,18:10:00,28.891
01-Jul-17,18:15:00,28.866
01-Jul-17,18:20:00,28.866
01-Jul-17,18:25:00,28.866
01-Jul-17,18:30:00,28.866
01-Jul-17,18:35:00,28.866
01-Jul-17,18:40:00,28.866
01-Jul-17,18:45:00,28.866
01-Jul-17,18:50:00,28.866
01-Jul-17,18:55:00,28.891
01-Jul-17,19:00:00,28.891
01-Jul-17,19:05:00,28.916
01-Jul-17,19:10:00,28.916
01-Jul-17,19:15:00,28.916
01-Jul-17,19:20:00,28.916
01-Jul-17,19:25:00,28.916
01-Jul-17,19:30:00,28.941
01-Jul-17,19:35:00,28.941
01-Jul-17,19:40:00,28.941
01-Jul-17,19:45:00,28.941
01-Jul-17,19:50:00,28.941
01-Jul-17,19:55:00,28.941
01-Jul-17,20:00:00,28.941
01-Jul-17,20:05:00,28.941
01-Jul-17,20:10:00,28.965
01-Jul-17,20:15:00,28.965
01-Jul-17,20:20:00,28.965
01-Jul-17,20:25:00,28.99
01-Jul-17,20:30:00,28.99
01-Jul-17,20:35:00,28.99
01-Jul-17,20:40:00,29.015
01-Jul-17,20:45:00,29.015
01-Jul-17,20:50:00,29.015
01-Jul-17,20:55:00,29.04
01-Jul-17,21:00:00,29.04
01-Jul-17,21:05:00,29.04
01-Jul-17,21:10:00,29.04
01-Jul-17,21:15:00,29.04
01-Jul-17,21:20:00,29.04
01-Jul-17,21:25:00,29.04
01-Jul-17,21:30:00,29.04
01-Jul-17,21:35:00,29.065
01-Jul-17,21:40:00,29.065
01-Jul-17,21:45:00,29.065
01-Jul-17,21:50:00,29.065
01-Jul-17,21:55:00,29.065
01-Jul-17,22:00:00,29.065
01-Jul-17,22:05:00,29.09
01-Jul-17,22:10:00,29.09
01-Jul-17,22:15:00,29.09
01-Jul-17,22:20:00,29.09
01-Jul-17,22:25:00,29.09
01-Jul-17,22:30:00,29.115
01-Jul-17,22:35:00,29.115
01-Jul-17,22:40:00,29.115
01-Jul-17,22:45:00,29.115
01-Jul-17,22:50:00,29.115
01-Jul-17,22:55:00,29.115
01-Jul-17,23:00:00,29.115
01-Jul-17,23:05:00,29.115
01-Jul-17,23:10:00,29.115
01-Jul-17,23:15:00,29.115
01-Jul-17,23:20:00,29.115
01-Jul-17,23:25:00,29.115
01-Jul-17,23:30:00,29.115
01-Jul-17,23:35:00,29.115
01-Jul-17,23:40:00,29.115
01-Jul-17,23:45:00,29.115
01-Jul-17,23:50:00,29.115
01-Jul-17,23:55:00,29.115
02-Jul-17,0:00:00,29.09
02-Jul-17,0:05:00,29.09
02-Jul-17,0:10:00,29.09
02-Jul-17,0:15:00,29.09
02-Jul-17,0:20:00,29.09
02-Jul-17,0:25:00,29.09
02-Jul-17,0:30:00,29.09
02-Jul-17,0:35:00,29.09
02-Jul-17,0:40:00,29.09
02-Jul-17,0:45:00,29.09
02-Jul-17,0:50:00,29.065
02-Jul-17,0:55:00,29.065
02-Jul-17,1:00:00,29.065
02-Jul-17,1:05:00,29.065
02-Jul-17,1:10:00,29.065
02-Jul-17,1:15:00,29.065
02-Jul-17,1:20:00,29.065
02-Jul-17,1:25:00,29.04
02-Jul-17,1:30:00,29.04
02-Jul-17,1:35:00,29.04
02-Jul-17,1:40:00,29.04
02-Jul-17,1:45:00,29.04
02-Jul-17,1:50:00,29.015
02-Jul-17,1:55:00,29.015
02-Jul-17,2:00:00,29.015
02-Jul-17,2:05:00,29.015
02-Jul-17,2:10:00,29.015
02-Jul-17,2:15:00,29.015
02-Jul-17,2:20:00,29.015
02-Jul-17,2:25:00,29.015
02-Jul-17,2:30:00,28.99
02-Jul-17,2:35:00,28.99
02-Jul-17,2:40:00,28.99
02-Jul-17,2:45:00,28.99
02-Jul-17,2:50:00,28.99
02-Jul-17,2:55:00,28.965
02-Jul-17,3:00:00,28.965
02-Jul-17,3:05:00,28.965
02-Jul-17,3:10:00,28.965
02-Jul-17,3:15:00,28.965
02-Jul-17,3:20:00,28.965
02-Jul-17,3:25:00,28.941
02-Jul-17,3:30:00,28.941
02-Jul-17,3:35:00,28.941
02-Jul-17,3:40:00,28.941
02-Jul-17,3:45:00,28.941
02-Jul-17,3:50:00,28.916
02-Jul-17,3:55:00,28.916
02-Jul-17,4:00:00,28.916
02-Jul-17,4:05:00,28.916
02-Jul-17,4:10:00,28.916
02-Jul-17,4:15:00,28.916
02-Jul-17,4:20:00,28.916
02-Jul-17,4:25:00,28.891
02-Jul-17,4:30:00,28.891
02-Jul-17,4:35:00,28.891
02-Jul-17,4:40:00,28.866
02-Jul-17,4:45:00,28.866
02-Jul-17,4:50:00,28.866
02-Jul-17,4:55:00,28.866
02-Jul-17,5:00:00,28.866
02-Jul-17,5:05:00,28.866
02-Jul-17,5:10:00,28.841
02-Jul-17,5:15:00,28.841
02-Jul-17,5:20:00,28.841
